A,B,C,D,E,F,G,H,I,action
-1,0.7934186,0.659466,-1,8.64578,-39.79497,0.2791997,40.21088,10.90735,LEFT_ACCELERATE
-1,0.7949141,0.5487272,-1,8.64992,-39.87682,0.2792391,38.84563,11.00259,LEFT_ACCELERATE
-1,0.8676183,0.5838366,-1,8.620314,-39.98536,0.2791389,37.43201,11.10029,ACCELERATE
-1,1.022984,0.6815205,-1,8.533856,-40.08705,0.2791741,35.93645,11.20213,ACCELERATE
-1,1.170427,0.7798394,-1,8.435478,-40.18671,0.2791569,34.38901,11.30636,ACCELERATE
-1,1.303241,0.8684,-1,8.346879,-40.27335,0.2791659,32.99513,11.40012,ACCELERATE
-1,1.443448,0.9618859,-1,8.253361,-40.36697,0.2791584,31.45144,11.50394,ACCELERATE
-1,1.57245,1.047898,-1,8.167326,-40.45234,0.2791619,30.0197,11.60023,ACCELERATE
-1,1.707015,1.137617,-1,8.077588,-40.54213,0.2791601,28.49617,11.70269,ACCELERATE
-1,1.842367,1.227859,-1,7.987331,-40.63174,0.2791603,26.96305,11.8058,ACCELERATE
-1,1.965279,1.3108,-1,7.904003,-40.71649,0.2791606,25.492,11.90472,LEFT_ACCELERATE
-1,1.958197,1.359314,-1,7.842227,-40.7579,0.2791625,23.96199,12.00753,LEFT_ACCELERATE
-1,1.83636,1.32083,-1,7.880531,-40.71693,0.2791616,22.56309,12.10152,LEFT_ACCELERATE
-1,1.763371,1.269594,-1,7.931931,-40.66623,0.2791624,21.02011,12.20516,ACCELERATE
-1,1.708322,1.229848,-1,7.971662,-40.62688,0.2791612,19.60753,12.30003,ACCELERATE
-1,1.655549,1.191758,-1,8.009738,-40.58925,0.2791599,18.07509,12.40294,ACCELERATE
-1,1.608722,1.157995,-1,8.043492,-40.55543,0.2791604,16.55827,12.5048,ACCELERATE
-1,1.566542,1.127606,-1,8.073878,-40.52538,0.2791601,15.11697,12.60158,ACCELERATE
-1,1.524521,1.097346,-1,8.104136,-40.49509,0.2791605,13.59352,12.70388,ACCELERATE
-1,1.485915,1.069556,-1,8.131927,-40.46735,0.2791604,12.15155,12.8007,ACCELERATE
-1,1.445106,1.040185,-1,8.161297,-40.43795,0.2791603,10.58828,12.90567,ACCELERATE
-1,1.408288,1.013692,-1,8.187791,-40.4116,0.2791603,9.165242,13.00122,ACCELERATE
-1,1.368875,0.985333,-1,8.216152,-40.38292,0.2791603,7.601418,13.10623,ACCELERATE
-1,1.332377,0.9590724,-1,8.242415,-40.35694,0.2791606,6.175214,13.20199,ACCELERATE
-1,1.293015,0.9307516,-1,8.270739,-40.32841,0.2791606,4.601773,13.30764,ACCELERATE
-1,1.256828,0.904716,-1,8.296776,-40.30254,0.2791612,3.171788,13.40366,ACCELERATE
-1,1.217991,0.8767729,-1,8.324722,-40.27435,0.2791606,1.611037,13.50846,ACCELERATE
-1,1.181535,0.8505429,-1,8.350955,-40.24839,0.2791606,0.1737988,13.60496,ACCELERATE
-1,1.14534,0.8244997,-1,8.377,-40.22241,0.2791599,-1.265925,13.70163,ACCELERATE
-1,1.106792,0.7967626,-1,8.40474,-40.19468,0.2791611,-2.801414,13.80474,ACCELERATE
-1,1.070514,0.7706584,-1,8.430847,-40.16825,0.2791606,-4.264493,13.90298,ACCELERATE
-1,1.031247,0.7424023,-1,8.459106,-40.14012,0.2791609,-5.821563,14.00752,ACCELERATE
-1,0.9950768,0.7163745,-1,8.485136,-40.11448,0.2791608,-7.239491,14.10273,ACCELERATE
-1,0.9585158,0.6900641,-1,8.511449,-40.08825,0.2791606,-8.688883,14.20005,ACCELERATE
-1,1.142658,0.7805048,-1,8.424813,-40.18454,0.2791607,-13.19189,14.50258,ACCELERATE
-1,1.23246,0.841909,-1,8.363386,-40.24544,0.2791614,-14.64307,14.60009,ACCELERATE
-1,1.323101,0.903919,-1,8.301346,-40.3067,0.2791601,-16.20581,14.70508,ACCELERATE
-1,1.403068,0.9586166,-1,8.246628,-40.36205,0.2791606,-17.68762,14.80464,ACCELERATE
-1,1.480448,1.011536,-1,8.193693,-40.41469,0.2791605,-19.14303,14.90241,ACCELERATE
-1,1.560956,1.066589,-1,8.138628,-40.46987,0.2791606,-20.70435,15.00729,ACCELERATE
-1,1.641849,1.11773,-1,8.087478,-40.52053,0.2791604,-22.16105,15.10515,ACCELERATE
-1,1.827214,1.17902,9.766938,8.032676,-40.57099,0.2791611,-23.6275,15.20366,ACCELERATE
-1,2.215006,1.310402,9.302438,7.933655,-40.61466,0.2791606,-25.07929,15.30117,LEFT_ACCELERATE
-1,2.564846,1.467067,9.049675,7.789186,-40.58083,0.2791648,-26.55163,15.40016,LEFT_ACCELERATE
-1,2.618122,1.56328,9.060138,7.66675,-40.34571,0.2791861,-28.12997,15.50758,LEFT_ACCELERATE
-1,2.597159,1.573204,9.09095,7.642301,-39.95188,0.2791815,-29.5024,15.60363,LEFT_ACCELERATE
-1,2.812225,1.609171,8.887767,7.625856,-39.45827,0.2791721,-30.86854,15.70121,LEFT_ACCELERATE
-1,2.929741,1.66218,8.815232,7.576484,-38.83886,0.2791814,-32.22255,15.80135,LEFT_ACCELERATE
-1,2.790665,1.654352,8.933069,7.563365,-37.9869,0.2791893,-33.55069,15.90759,LEFT_ACCELERATE
-1,2.831976,1.637917,8.885606,7.590932,-37.12712,0.2791799,-34.62412,16.00004,LEFT_ACCELERATE
-1,3.195127,1.70384,8.663535,7.553768,-36.08507,0.2791728,-35.7957,16.10538,LEFT_ACCELERATE
-1,3.243571,1.766925,8.648834,7.483557,-35.0162,0.2791859,-36.77562,16.20296,LEFT_ACCELERATE
-1,2.898906,1.744912,8.926805,7.473089,-33.80433,0.2792088,-37.58274,16.30109,LEFT_ACCELERATE
-1,2.410383,1.603111,9.439952,7.604558,-32.39043,0.2792048,-38.19504,16.40496,LEFT_ACCELERATE
-1,2.065219,1.421526,9.179433,7.798015,-31.0306,0.27919,-38.58688,16.50017,LEFT_ACCELERATE
-1,1.903062,1.269786,8.083616,7.459268,-29.53361,0.279174,-38.92636,16.60328,LEFT_ACCELERATE
-1,2.090216,1.266069,8.024252,7.379864,-28.04387,0.2791646,-39.2809,16.70612,ACCELERATE
-1,2.634775,1.426021,8.040955,7.398626,-26.57395,0.2791621,-39.66514,16.80813,ACCELERATE
-1,3.397571,1.698584,8.050609,7.409672,-25.25126,0.2791611,-40.02916,16.90024,ACCELERATE
-1,4.262048,2.110541,8.01132,7.362578,-23.7957,0.2791608,-40.44125,17.0018,LEFT_ACCELERATE
-1,4.656434,2.468017,6.932951,6.130049,-22.34416,0.2791621,-40.80312,17.1023,LEFT_ACCELERATE
-1,4.461677,2.666327,4.611804,3.766031,-20.85708,0.2791716,-41.01796,17.20336,LEFT_ACCELERATE
-1,-1,-1,3.227348,2.516931,-19.35635,0.2791677,-41.11697,17.30438,LEFT_ACCELERATE
-1,-1,-1,3.144344,2.444879,-17.8596,0.2791627,-41.21149,17.40508,ACCELERATE
-1,-1,-1,3.154802,2.453617,-16.39225,0.2791615,-41.32214,17.50387,ACCELERATE
-1,-1,-1,3.161327,2.459146,-14.91532,0.27916,-41.44496,17.60337,ACCELERATE
-1,-1,-1,2.756516,2.117234,-13.41298,0.27916,-41.56483,17.70457,LEFT_ACCELERATE
-1,-1,-1,0.8410351,0.6095619,-11.92714,0.2791677,-41.58587,17.80447,LEFT_ACCELERATE
-1,-1,-1,2.238132,1.692428,-10.43451,0.2791706,-41.45581,17.90519,LEFT_ACCELERATE
-1,-1,-1,2.795347,2.149942,-8.969696,0.279165,-41.27786,18.00427,ACCELERATE
-1,-1,-1,2.796407,2.150517,-7.512094,0.2791617,-41.11656,18.10273,ACCELERATE
-1,-1,-1,2.790598,2.14559,-6.049008,0.2791606,-40.96795,18.20146,ACCELERATE
-1,-1,-1,2.786438,2.142098,-4.580469,0.2791595,-40.82743,18.3005,ACCELERATE
-1,-1,-1,2.783798,2.139876,-3.035277,0.2791605,-40.68562,18.40467,ACCELERATE
-1,-1,-1,3.433689,2.310521,-1.555169,0.2791603,-40.53015,18.50461,LEFT_ACCELERATE
-1,-1,-1,3.298639,2.218131,-0.1166325,0.2791729,-40.26248,18.60301,LEFT_ACCELERATE
-1,9.33934,-1,2.868179,2.064074,1.289385,0.2791968,-39.79622,18.70277,LEFT_ACCELERATE
-1,9.96279,7.475278,2.322363,1.798133,2.583699,0.2791996,-39.11634,18.80125,LEFT_ACCELERATE
-1,-1,7.818794,1.852608,1.456989,3.803222,0.2791823,-38.27164,18.90103,LEFT_ACCELERATE
-1,-1,8.1261,1.443633,1.130841,4.950888,0.2791797,-37.34097,19.00035,LEFT_ACCELERATE
-1,-1,8.517411,0.9437085,0.7652063,6.017405,0.2791949,-36.22267,19.1044,LEFT_ACCELERATE
-1,-1,8.6602,0.7801732,0.5397096,7.001027,0.2792819,-35.20883,19.20145,LEFT_ACCELERATE
-1,-1,8.620461,0.8731197,0.5808911,8.066712,0.2791657,-34.2271,19.30142,LEFT_ACCELERATE
-1,9.694901,8.51791,1.252746,0.7318107,9.116472,0.2791656,-33.18477,19.40211,LEFT_ACCELERATE
-1,9.267344,8.324319,1.849898,0.9775143,10.12113,0.2791636,-32.08217,19.50258,LEFT_ACCELERATE
-1,9.07951,8.094625,2.287861,1.205309,10.99633,0.2791863,-30.86673,19.60339,LEFT_ACCELERATE
-1,9.096739,7.922288,2.412835,1.344626,11.6706,0.2791905,-29.55455,19.70273,LEFT_ACCELERATE
-1,9.002337,7.823472,2.614885,1.450413,12.20066,0.279178,-28.16143,19.80295,LEFT_ACCELERATE
-1,8.633945,7.706913,3.23355,1.63508,12.67849,0.2791684,-26.76722,19.90191,LEFT_ACCELERATE
-1,8.305928,7.492981,3.956244,1.908699,13.13445,0.2791643,-25.36413,20.00099,LEFT_ACCELERATE
-1,8.117187,7.232119,4.331692,2.196204,13.50765,0.2791654,-23.91153,20.10173,LEFT_ACCELERATE
-1,7.73875,6.970889,5.012086,2.537916,13.86318,0.2791618,-22.46941,20.20146,ACCELERATE
-1,7.312003,6.63964,5.777972,2.924617,14.23762,0.279161,-21.02803,20.30144,ACCELERATE
-1,6.866352,6.236107,6.578527,3.32874,14.62901,0.2791598,-19.57007,20.40279,ACCELERATE
-1,6.406303,5.814949,7.399581,3.748047,15.03053,0.2791605,-18.1021,20.50496,LEFT_ACCELERATE
-1,6.137607,5.393304,7.607724,4.073803,15.3787,0.2791615,-16.68225,20.60316,LEFT_ACCELERATE
-1,6.261357,5.070509,6.992061,4.226026,15.5911,0.2791779,-15.21542,20.70287,LEFT_ACCELERATE
-1,6.765408,4.984218,6.234532,4.223848,15.61763,0.2791797,-13.73072,20.80276,LEFT_ACCELERATE
-1,7.172482,5.048752,5.84443,4.151343,15.54609,0.2791698,-12.2457,20.90262,LEFT_ACCELERATE
-1,7.286686,5.116792,5.735136,4.083429,15.47987,0.2791637,-10.77604,21.0014,ACCELERATE
-1,7.351848,5.164282,5.670284,4.035919,15.43332,0.2791611,-9.284328,21.1016,ACCELERATE
-1,7.398412,5.198232,5.623892,4.001956,15.39988,0.2791602,-7.793719,21.2017,ACCELERATE
-1,7.43378,5.223845,5.588693,3.976335,15.37465,0.27916,-6.292187,21.30252,ACCELERATE
-1,7.461498,5.243779,5.561146,3.956394,15.35515,0.2791597,-4.809863,21.40205,ACCELERATE
-1,7.484406,5.26015,5.538414,3.940021,15.33902,0.27916,-3.310214,21.50273,ACCELERATE
-1,7.503833,5.273952,5.519164,3.926218,15.32532,0.27916,-1.816066,21.60304,ACCELERATE
-1,7.520344,5.285625,5.502826,3.914545,15.31348,0.2791601,-0.3599308,21.7008,ACCELERATE
-1,7.536672,5.297122,5.486684,3.903047,15.30232,0.2791598,1.142561,21.80167,ACCELERATE
-1,7.551994,5.307874,5.471553,3.892294,15.29165,0.27916,2.67688,21.90468,ACCELERATE
-1,7.565965,5.317655,5.457764,3.882514,15.28187,0.2791599,4.15007,22.00358,ACCELERATE
-1,7.579554,5.327153,5.44436,3.873017,15.27233,0.2791602,5.629672,22.10292,ACCELERATE
-1,7.593094,5.336604,5.431009,3.863566,15.26293,0.2791598,7.119869,22.20296,ACCELERATE
-1,7.606427,5.345901,5.417869,3.85427,15.25356,0.2791593,8.624312,22.30397,ACCELERATE
-1,7.619771,5.355202,5.404718,3.84497,15.24428,0.2791601,10.12658,22.40483,ACCELERATE
-1,7.632861,5.364321,5.39182,3.835851,15.23515,0.2791597,11.61254,22.50459,ACCELERATE
-1,7.646267,5.373658,5.378614,3.826516,15.22578,0.2791597,13.14027,22.60715,ACCELERATE
-1,7.658793,5.38238,5.366276,3.817795,15.21722,0.2791599,14.53724,22.70094,ACCELERATE
-1,7.672389,5.391846,5.352884,3.80833,15.20772,0.2791601,16.08646,22.80495,ACCELERATE
-1,7.68505,5.40066,5.340416,3.799517,15.19885,0.2791601,17.5322,22.90201,ACCELERATE
-1,7.698144,5.409774,5.32752,3.790403,15.18975,0.27916,19.01232,23.00138,ACCELERATE
-1,7.711965,5.419394,5.313912,3.780784,15.18004,0.2791598,20.58967,23.10728,ACCELERATE
-1,7.724831,5.428349,5.301244,3.77183,15.17115,0.2791598,22.02903,23.20392,ACCELERATE
-1,7.737647,5.43727,5.288625,3.76291,15.16218,0.27916,23.47868,23.30124,ACCELERATE
-1,7.751569,5.44696,5.274918,3.753221,15.15244,0.2791602,25.04959,23.4067,ACCELERATE
-1,7.764601,5.45603,5.262089,3.744152,15.14345,0.2791602,26.49546,23.50377,ACCELERATE
-1,7.777846,5.465249,5.249049,3.734933,15.13422,0.27916,27.97658,23.60321,ACCELERATE
-1,7.791016,5.474414,5.236086,3.725769,15.12507,0.27916,29.44087,23.70152,ACCELERATE
-1,7.804237,5.483616,5.223073,3.716568,15.11585,0.2791599,30.91213,23.80029,ACCELERATE
-1,7.790575,5.49347,5.209138,3.706716,15.10597,0.2791604,32.48545,23.90592,ACCELERATE
-1,7.699158,5.502769,5.211385,3.697417,15.09639,0.27916,34.0071,24.00808,ACCELERATE
-1,7.518799,5.512231,5.33355,3.687957,15.08718,0.27916,35.46421,24.1059,ACCELERATE
-1,6.520977,4.611042,6.489791,4.588959,15.98896,0.2757431,3.105073,1.206177,ACCELERATE
-1,6.520977,4.611042,6.489791,4.588959,15.98896,0.2757435,3.105077,1.302936,ACCELERATE
-1,6.520977,4.611042,6.489791,4.588959,15.98896,0.275743,3.105077,1.400739,ACCELERATE
-1,6.520977,4.611042,6.489791,4.588959,15.98896,0.2757432,3.105082,1.505699,ACCELERATE
-1,6.520977,4.611042,6.489791,4.588959,15.98896,0.2757435,3.105086,1.601929,ACCELERATE
-1,6.520978,4.611043,6.489789,4.588958,15.98896,0.2757438,3.105091,1.70554,ACCELERATE
-1,6.520977,4.611042,6.489791,4.588959,15.98896,0.2757431,3.10509,1.802272,ACCELERATE
-1,6.520977,4.611042,6.489791,4.588959,15.98896,0.2757431,3.105091,1.906366,ACCELERATE
-1,6.520977,4.611042,6.489791,4.588959,15.98896,0.2757433,3.105094,2.005852,ACCELERATE
-1,6.520977,4.611042,6.489791,4.588959,15.98896,0.2757435,3.105097,2.104176,ACCELERATE
-1,6.520976,4.611041,6.489792,4.58896,15.98896,0.275744,3.105102,2.206821,ACCELERATE
-1,6.520977,4.611042,6.489791,4.588959,15.98896,0.2757432,3.105102,2.304006,ACCELERATE
-1,6.520977,4.611042,6.489791,4.588959,15.98896,0.2757434,3.105104,2.401465,ACCELERATE
-1,6.520977,4.611042,6.489791,4.588959,15.98896,0.2757441,3.105108,2.506572,ACCELERATE
-1,6.520977,4.611042,6.489791,4.588959,15.98896,0.275743,3.105108,2.603679,ACCELERATE
-1,6.520977,4.611042,6.489791,4.588959,15.98896,0.275743,3.105112,2.700971,ACCELERATE
-1,6.520976,4.611041,6.489792,4.58896,15.98896,0.2757431,3.105117,2.805531,ACCELERATE
-1,6.520977,4.611042,6.489791,4.588959,15.98896,0.2757435,3.105117,2.903499,LEFT_ACCELERATE
-1,6.520977,4.611042,6.489791,4.588959,15.98896,0.2757435,3.105117,3.003922,LEFT_ACCELERATE
-1,6.521934,4.611069,6.488839,4.588933,15.98886,0.2757392,3.111807,3.1061,LEFT_ACCELERATE
-1,6.532625,4.611802,6.478248,4.588212,15.98817,0.2757096,3.251974,3.204998,ACCELERATE
-1,6.533426,4.612309,6.47745,4.587704,15.98767,0.2756997,3.520566,3.300818,ACCELERATE
-1,6.534507,4.61301,6.476373,4.587004,15.98695,0.2756962,3.950639,3.4043,ACCELERATE
-1,6.535824,4.613877,6.475062,4.586137,15.98607,0.2787654,4.473265,3.501974,ACCELERATE
-1,6.537718,4.615032,6.473177,4.584982,15.98489,0.2795352,5.153579,3.606285,ACCELERATE
-1,6.539519,4.616305,6.471384,4.583709,15.98361,0.2790099,5.900366,3.703577,ACCELERATE
-1,6.541672,4.617754,6.469238,4.582262,15.98216,0.2793593,6.74934,3.801529,ACCELERATE
-1,6.544142,4.619448,6.466778,4.580567,15.98044,0.2791593,7.757255,3.906507,ACCELERATE
-1,6.546703,4.621179,6.464228,4.578836,15.97872,0.2792014,8.761082,4.002819,ACCELERATE
-1,6.549438,4.623044,6.461504,4.576971,15.97684,0.2791363,9.847284,4.100407,ACCELERATE
-1,6.552549,4.625162,6.458405,4.574854,15.97471,0.2791683,11.07267,4.204398,ACCELERATE
-1,6.555612,4.627253,6.455354,4.572764,15.97262,0.2791552,12.26752,4.301108,ACCELERATE
-1,6.559025,4.629582,6.451956,4.570434,15.97026,0.279162,13.6038,4.405041,ACCELERATE
-1,6.562397,4.631887,6.448599,4.568129,15.96797,0.2791586,14.89207,4.501941,ACCELERATE
-1,6.566113,4.63443,6.4449,4.565587,15.96538,0.2791595,16.33521,4.607439,ACCELERATE
-1,6.569726,4.636905,6.441301,4.563112,15.96294,0.2791585,17.6855,4.703814,ACCELERATE
-1,6.57343,4.639443,6.437613,4.560575,15.96041,0.2791585,19.07581,4.801132,ACCELERATE
-1,6.577431,4.642186,6.43363,4.557832,15.95765,0.2791585,20.57285,4.904141,ACCELERATE
-1,6.581389,4.644902,6.429689,4.555116,15.95492,0.2791586,22.04627,5.004051,ACCELERATE
-1,6.58554,4.647751,6.425558,4.552268,15.95205,0.2791586,23.57806,5.106952,ACCELERATE
-1,6.5895,4.650471,6.421618,4.549548,15.94936,0.2791598,25.00743,5.202915,ACCELERATE
-1,6.593766,4.653404,6.41737,4.546615,15.9464,0.2791598,26.55866,5.307057,ACCELERATE
-1,6.597799,4.656176,6.413357,4.543843,15.94365,0.2791598,27.99196,5.403282,ACCELERATE
-1,6.601861,4.65897,6.409314,4.54105,15.94085,0.2791603,29.44273,5.500679,ACCELERATE
-1,6.607021,4.662061,6.404201,4.537961,15.93758,0.2791601,31.02741,5.607067,LEFT_ACCELERATE
-1,6.841261,4.693595,6.185657,4.510918,15.90228,0.2791609,32.48413,5.704933,LEFT_ACCELERATE
-1,7.495337,4.862885,5.627653,4.387267,15.74911,0.2791668,33.93546,5.803044,LEFT_ACCELERATE
-1,7.795289,5.112883,5.265865,4.170469,15.51669,0.279164,35.38472,5.901607,ACCELERATE
-1,7.747889,5.345975,5.156971,3.926097,15.27167,0.2791614,36.94949,6.007943,LEFT_ACCELERATE
-1,7.772377,5.534851,5.054236,3.715674,15.03244,0.2791609,38.37328,6.104895,LEFT_ACCELERATE
-1,8.133056,5.776537,4.638824,3.494377,14.68447,0.2791725,39.77179,6.20181,LEFT_ACCELERATE
-1,8.909789,6.175462,3.931755,3.181469,14.10618,0.2791877,41.21772,6.306663,LEFT_ACCELERATE
-1,9.453256,6.588195,3.363726,2.781683,13.41632,0.2791798,42.48957,6.403952,LEFT_ACCELERATE
-1,9.607951,6.935473,2.976389,2.386039,12.65916,0.2791705,43.74186,6.502232,LEFT_ACCELERATE
-1,9.992098,7.294338,2.503498,2.025322,11.80887,0.2791752,44.94358,6.601226,LEFT_ACCELERATE
-1,-1,7.731275,1.930109,1.610918,10.80711,0.2791812,46.04174,6.701248,LEFT_ACCELERATE
-1,-1,8.10759,1.460251,1.17898,9.684464,0.2791732,47.09195,6.804519,LEFT_ACCELERATE
-1,-1,8.309261,1.232482,0.9083826,8.614826,0.2791649,48.08501,6.902528,ACCELERATE
-1,9.982823,8.376945,1.265684,0.83052,7.568318,0.279162,49.09294,7.000084,ACCELERATE
-1,9.397499,8.31652,1.705538,0.9514633,6.447803,0.2791611,50.1986,7.105772,ACCELERATE
-1,8.795246,8.14699,2.751849,1.25033,5.418372,0.2791609,51.22356,7.2033,LEFT_ACCELERATE
-1,8.31806,7.847756,4.240477,1.637107,4.337217,0.2791633,52.21244,7.301757,LEFT_ACCELERATE
-1,8.037786,7.470887,5.024693,1.988387,3.071043,0.2791868,53.1245,7.406789,LEFT_ACCELERATE
-1,8.059757,7.182132,4.582595,2.168687,1.825748,0.2792079,53.74627,7.500599,LEFT_ACCELERATE
-1,8.279943,7.038633,4.059536,2.238121,0.3633244,0.2792011,54.18586,7.60349,LEFT_ACCELERATE
-1,6.495634,5.667473,3.844724,2.244752,-1.073206,0.2791855,54.43181,7.701518,LEFT_ACCELERATE
-1,5.532061,4.655622,3.959154,2.301174,-2.62903,0.2791705,54.62569,7.806814,ACCELERATE
-1,5.534274,4.655435,4.310237,2.469821,-4.057579,0.2791638,54.82468,7.903667,ACCELERATE
-1,5.548843,4.669544,4.715362,2.700387,-5.505536,0.2791619,55.05216,8.002078,ACCELERATE
-1,5.557633,4.678174,5.154389,2.950666,-6.95323,0.2791609,55.29593,8.10064,ACCELERATE
-1,5.562993,4.683482,5.642765,3.229433,-8.522604,0.2791607,55.57191,8.207619,ACCELERATE
-1,5.56602,4.686482,6.115606,3.499554,-9.975495,0.2791605,55.83435,8.306737,ACCELERATE
-1,5.567797,4.688245,6.584276,3.767426,-11.39994,0.2791604,56.09589,8.403968,ACCELERATE
-1,5.502297,4.622794,7.03672,4.039474,-12.83573,0.2791602,56.3603,8.501984,LEFT_ACCELERATE
-1,4.265396,3.440063,-1,-1,-14.28834,0.2791626,56.57156,8.600608,LEFT_ACCELERATE
-1,1.617044,1.199819,-1,-1,-15.86625,0.2791721,56.63513,8.706831,LEFT_ACCELERATE
-1,0.735021,0.5310164,-1,-1,-17.32231,0.2791672,56.59127,8.804667,LEFT_ACCELERATE
-1,0.7327232,0.5292863,-1,-1,-18.77366,0.279163,56.54792,8.902155,ACCELERATE
-1,0.7327659,0.5293089,-1,-1,-20.34322,0.2791611,56.51798,9.007551,ACCELERATE
-1,0.7328513,0.5293697,-1,-1,-21.78114,0.2791607,56.50039,9.104093,ACCELERATE
-1,0.8313743,0.6022894,-1,-1,-23.24236,0.2791601,56.47792,9.202213,LEFT_ACCELERATE
-1,2.758776,2.120293,-1,-1,-24.79816,0.2791678,56.35284,9.307148,LEFT_ACCELERATE
-1,5.174442,3.827903,7.73303,-1,-26.22479,0.2791915,56.04939,9.40535,LEFT_ACCELERATE
-1,4.225095,3.512008,8.774127,5.908423,-27.58023,0.2792086,55.51129,9.503669,LEFT_ACCELERATE
-1,3.386263,3.041925,9.899539,6.51057,-28.86327,0.2791971,54.73979,9.604507,LEFT_ACCELERATE
-1,2.678902,2.451727,-1,7.116306,-30.05241,0.279182,53.84344,9.704611,LEFT_ACCELERATE
-1,2.152586,1.871203,-1,7.553458,-31.23068,0.2791689,52.90524,9.805756,ACCELERATE
-1,1.841242,1.478026,-1,7.813786,-32.35201,0.2791641,52.04692,9.900577,ACCELERATE
-1,1.719532,1.243764,-1,7.976058,-33.58706,0.2791616,51.13196,10.00377,ACCELERATE
-1,1.896781,1.202048,9.530443,8.007401,-34.83497,0.279161,50.22697,10.10727,ACCELERATE
-1,2.491278,1.338355,8.984096,7.933002,-36.00604,0.2791605,49.38862,10.20396,LEFT_ACCELERATE
-1,3.710725,1.630958,8.441955,7.746403,-37.19788,0.2791611,48.50797,10.30347,LEFT_ACCELERATE
-1,4.911399,1.948076,8.091164,7.458996,-38.32045,0.2791744,47.52574,10.40379,LEFT_ACCELERATE
-1,4.939867,2.178296,7.976988,7.175527,-39.31595,0.2791992,46.36185,10.50697,LEFT_ACCELERATE
-1,4.241599,2.250935,8.17093,7.008725,-40.02005,0.2792154,45.15201,10.60137,LEFT_ACCELERATE
-1,3.575885,2.197657,8.585763,7.007579,-40.53445,0.2792086,43.71315,10.70447,LEFT_ACCELERATE
-1,3.148604,2.064947,8.973763,7.133781,-40.83841,0.2791906,42.21297,10.80752,LEFT_ACCELERATE
-1,3.011339,1.947935,9.087824,7.249841,-41.0249,0.2791755,40.81339,10.90237,LEFT_ACCELERATE
-1,3.257785,1.946445,8.894083,7.286035,-41.23275,0.2791658,39.28452,11.00599,ACCELERATE
-1,3.655257,2.082913,8.626127,7.208498,-41.45373,0.2791618,37.88725,11.10098,ACCELERATE
-1,4.115657,2.33738,8.31766,7.026002,-41.71237,0.2904179,36.38546,11.20365,ACCELERATE
-1,4.612039,2.621058,7.984942,6.754506,-41.9948,0.282562,34.87313,11.30714,ACCELERATE
-1,5.013534,2.883315,7.717268,6.475615,-42.25354,0.2802175,33.46715,11.40314,LEFT_ACCELERATE
-1,4.914364,3.058365,7.838948,6.207519,-42.4468,0.2793947,31.90892,11.50868,LEFT_ACCELERATE
-1,4.71829,3.112462,8.095144,6.108228,-42.50867,0.2792922,30.52916,11.60145,LEFT_ACCELERATE
-1,4.768881,3.163595,8.063044,6.053978,-42.56174,0.279153,29.00267,11.70399,ACCELERATE
-1,4.871177,3.230836,7.972271,5.986838,-42.62999,0.2791649,27.46867,11.80709,ACCELERATE
-1,4.979994,3.302448,7.875851,5.915318,-42.70134,0.2791529,26.05745,11.90195,ACCELERATE
-1,5.104661,3.384757,7.765603,5.833065,-42.78394,0.2791637,24.54234,12.00382,ACCELERATE
-1,5.229196,3.467121,7.655581,5.750735,-42.86612,0.2791581,23.10405,12.10053,ACCELERATE
-1,5.362861,3.555618,7.537559,5.662258,-42.95536,0.2791611,21.58904,12.20242,ACCELERATE
-1,5.502878,3.648384,7.413962,5.569501,-43.04709,0.2791599,20.0626,12.30508,ACCELERATE
-1,5.634687,3.735751,7.297629,5.482137,-43.13628,0.27916,18.58959,12.40415,LEFT_ACCELERATE
-1,5.476869,3.784813,7.491514,5.417559,-43.18323,0.2791606,17.0332,12.50875,LEFT_ACCELERATE
-1,5.291921,3.759975,7.730745,5.440134,-43.15735,0.2791608,15.63904,12.60238,ACCELERATE
-1,5.249032,3.73076,7.77493,5.469363,-43.12886,0.2791607,14.08911,12.70646,ACCELERATE
-1,5.220791,3.710346,7.803218,5.489773,-43.10901,0.2791602,12.65383,12.80283,ACCELERATE
-1,5.19716,3.693281,7.82689,5.506835,-43.09208,0.2791601,11.09113,12.90774,ACCELERATE
-1,5.179132,3.680326,7.84499,5.519788,-43.07941,0.2791606,9.655348,13.00414,ACCELERATE
-1,5.163687,3.669274,7.860531,5.530839,-43.06847,0.2791598,8.209856,13.10118,ACCELERATE
-1,5.149024,3.658822,7.875314,5.541292,-43.05803,0.27916,6.645343,13.20622,ACCELERATE
-1,5.136539,3.649948,7.887921,5.550165,-43.04929,0.2791603,5.207313,13.30276,ACCELERATE
-1,5.12479,3.641617,7.899799,5.558496,-43.04095,0.2791603,3.744263,13.40099,ACCELERATE
-1,5.112756,3.633099,7.911979,5.567014,-43.03239,0.27916,2.171386,13.50658,ACCELERATE
-1,5.094354,3.624633,7.934309,5.575546,-43.02353,0.27916,0.6944458,13.60574,LEFT_ACCELERATE
-1,4.876139,3.582662,8.277445,5.624358,-42.97457,0.2791601,-0.7543598,13.70309,LEFT_ACCELERATE
-1,4.720138,3.495111,8.482616,5.715123,-42.88445,0.2791608,-2.315896,13.80811,ACCELERATE
-1,4.612493,3.415418,8.600944,5.794818,-42.80523,0.2791607,-3.772059,13.90601,ACCELERATE
